Order_Date,Customer_Name,Customer_Type,City,State,Product_Name,Category,Quantity,Unit_Price,Total_Amount,source_month
07-01-2023,Pawar General Store,Kirana,Pune,Maharashtra,NexaGold Garam Masala 100g,Spices,34,35.00,"1,190.00",Jan_2023
23-01-2023,Bhosale Provisions,Kirana,Pune,Maharashtra,NexaGold Wheat Atta 5kg,Atta,15,400.00,"6,000.00",Jan_2023
19-01-2023,More Supermarket Viman Nagar,Supermarket,Kolhapur,Maharashtra,NexaGold Garam Masala 100g,Spices,33,35.00,"1,155.00",Jan_2023
10-01-2023,D-Mart Aundh,Supermarket,Aurangabad,Maharashtra,NexaGold Turmeric Powder 200g,Spices,20,40.00,800.00,Jan_2023
22-01-2023,Mehta Kirana,Kirana,Surat,Gujarat,NexaCrunch Chips 100g,Snacks,28,20.00,560.00,Jan_2023
25-01-2023,Nair Kirana,Kirana,Solapur,Maharashtra,NexaGold Moong Dal 1kg,Dal,23,130.00,"2,990.00",Jan_2023
01-01-2023,Bhat Store,Kirana,Aurangabad,Maharashtra,NexaGold Sunflower Oil 1L,Edible Oil,26,120.00,"3,120.00",Jan_2023
24-01-2023,Kulkarni Store,Kirana,Nagpur,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,14,280.00,"3,920.00",Jan_2023
23-01-2023,Joshi Traders,Kirana,Rajkot,Gujarat,NexaGold Wheat Atta 5kg,Atta,24,400.00,"9,600.00",Jan_2023
25-01-2023,Modi Kirana,Kirana,Pune,Maharashtra,NexaClean Floor Cleaner 1L,Household,17,90.00,"1,530.00",Jan_2023
04-01-2023,D-Mart Aundh,Supermarket,Rajkot,Gujarat,NexaCare Soap 100g,Personal Care,43,50.00,"2,150.00",Jan_2023
15-01-2023,D-Mart Kothrud,Supermarket,Pune,Maharashtra,NexaClean Floor Cleaner 1L,Household,27,90.00,"2,430.00",Jan_2023
05-01-2023,Nair Kirana,Kirana,Nashik,Maharashtra,NexaCrunch Mixture 200g,Snacks,45,80.00,"3,600.00",Jan_2023
22-01-2023,Pandey Store,Kirana,Pune,Maharashtra,NexaGold Sunflower Oil 1L,Edible Oil,7,120.00,840.00,Jan_2023
14-01-2023,Mishra Provisions,Kirana,Kolhapur,Maharashtra,NexaFresh Mixed Fruit 1L,Beverages,9,192.00,"1,728.00",Jan_2023
04-01-2023,Joshi Traders,Kirana,Surat,Gujarat,NexaGold Toor Dal 1kg,Dal,19,130.00,"2,470.00",Jan_2023
09-01-2023,Reliance Fresh Wakad,Supermarket,Vadodara,Gujarat,NexaGold Toor Dal 1kg,Dal,50,130.00,"6,500.00",Jan_2023
06-01-2023,Chavan Traders,Kirana,Nagpur,Maharashtra,NexaFresh Mixed Fruit 1L,Beverages,19,192.00,"3,648.00",Jan_2023
16-01-2023,Shah General Store,Kirana,Surat,Gujarat,NexaGold Wheat Atta 10kg,Atta,45,620.00,"27,900.00",Jan_2023
27-01-2023,D-Mart Kothrud,Supermarket,Nagpur,Maharashtra,NexaGold Red Chilli Powder 200g,Spices,8,60.00,480.00,Jan_2023
17-01-2023,D-Mart Kothrud,Supermarket,Vadodara,Gujarat,NexaCare Shampoo 200ml,Personal Care,50,40.00,"2,000.00",Jan_2023
15-01-2023,Modi Kirana,Kirana,Nashik,Maharashtra,NexaGold Multigrain Atta 5kg,Atta,15,350.00,"5,250.00",Jan_2023
28-01-2023,Joshi Traders,Kirana,Kolhapur,Maharashtra,NexaGold Turmeric Powder 200g,Spices,12,40.00,480.00,Jan_2023
14-01-2023,Pandey Store,Kirana,Kolhapur,Maharashtra,NexaGold Wheat Atta 10kg,Atta,21,620.00,"13,020.00",Jan_2023
01-01-2023,Apte Traders,Kirana,Nashik,Maharashtra,NexaGold Toor Dal 1kg,Dal,3,130.00,390.00,Jan_2023
20-01-2023,Apte Traders,Kirana,Aurangabad,Maharashtra,NexaGold Moong Dal 1kg,Dal,29,130.00,"3,770.00",Jan_2023
04-01-2023,Mehta Kirana,Kirana,Nashik,Maharashtra,NexaGold Groundnut Oil 1L,Edible Oil,12,180.00,"2,160.00",Jan_2023
23-01-2023,Gaikwad Store,Kirana,Ahmedabad,Gujarat,NexaCrunch Mixture 200g,Snacks,25,80.00,"2,000.00",Jan_2023
04-01-2023,Khare Kirana,Kirana,Ahmedabad,Gujarat,NexaFresh Mango Juice 1L,Beverages,11,110.00,"1,210.00",Jan_2023
04-01-2023,Gokhale Provisions,Kirana,Pune,Maharashtra,NexaGold Moong Dal 1kg,Dal,11,130.00,"1,430.00",Jan_2023
15-01-2023,Yadav General Store,Kirana,Rajkot,Gujarat,NexaCrunch Namkeen 150g,Snacks,44,35.00,"1,540.00",Jan_2023
01-01-2023,Desai Provisions,Kirana,Rajkot,Gujarat,NexaGold Chana Dal 1kg,Dal,40,150.00,"6,000.00",Jan_2023
15-01-2023,Joshi Traders,Kirana,Vadodara,Gujarat,NexaGold Moong Dal 1kg,Dal,27,130.00,"3,510.00",Jan_2023
23-01-2023,Mehta Kirana,Kirana,Nashik,Maharashtra,NexaGold Wheat Atta 10kg,Atta,1,620.00,620.00,Jan_2023
28-01-2023,Bhosale Provisions,Kirana,Rajkot,Gujarat,NexaFresh Mixed Fruit 1L,Beverages,43,192.00,"8,256.00",Jan_2023
04-01-2023,Mishra Provisions,Kirana,Surat,Gujarat,NexaGold Red Chilli Powder 200g,Spices,40,60.00,"2,400.00",Jan_2023
21-01-2023,Pandey Store,Kirana,Nagpur,Maharashtra,NexaCrunch Namkeen 150g,Snacks,44,35.00,"1,540.00",Jan_2023
02-01-2023,Rajput Provisions,Kirana,Aurangabad,Maharashtra,NexaCrunch Mixture 200g,Snacks,40,80.00,"3,200.00",Jan_2023
28-01-2023,Nair Kirana,Kirana,Aurangabad,Maharashtra,NexaGold Wheat Atta 5kg,Atta,32,400.00,"12,800.00",Jan_2023
11-01-2023,Mehta Kirana,Kirana,Nashik,Maharashtra,NexaGold Chana Dal 1kg,Dal,16,150.00,"2,400.00",Jan_2023
13-01-2023,Rajput Provisions,Kirana,Pune,Maharashtra,NexaGold Groundnut Oil 1L,Edible Oil,42,180.00,"7,560.00",Jan_2023
15-01-2023,Big Bazaar Vadodara,Supermarket,Nagpur,Maharashtra,NexaCrunch Mixture 200g,Snacks,37,80.00,"2,960.00",Jan_2023
24-01-2023,Joshi Traders,Kirana,Vadodara,Gujarat,NexaGold Multigrain Atta 5kg,Atta,32,350.00,"11,200.00",Jan_2023
18-01-2023,More Supermarket Viman Nagar,Supermarket,Pune,Maharashtra,NexaClean Floor Cleaner 1L,Household,3,90.00,270.00,Jan_2023
20-01-2023,Khare Kirana,Kirana,Pune,Maharashtra,NexaCare Soap 100g,Personal Care,39,50.00,"1,950.00",Jan_2023
21-01-2023,Rajput Provisions,Kirana,Kolhapur,Maharashtra,NexaClean Floor Cleaner 1L,Household,14,90.00,"1,260.00",Jan_2023
28-01-2023,Patil General Store,Kirana,Solapur,Maharashtra,NexaCrunch Chips 100g,Snacks,15,20.00,300.00,Jan_2023
16-01-2023,Thakur Traders,Kirana,Solapur,Maharashtra,NexaCrunch Chips 100g,Snacks,39,20.00,780.00,Jan_2023
11-01-2023,Reliance Fresh Wakad,Supermarket,Vadodara,Gujarat,NexaGold Garam Masala 100g,Spices,1,35.00,35.00,Jan_2023
04-01-2023,Desai Provisions,Kirana,Kolhapur,Maharashtra,NexaGold Garam Masala 100g,Spices,45,35.00,"1,575.00",Jan_2023
24-01-2023,Deshpande Store,Kirana,Aurangabad,Maharashtra,NexaGold Wheat Atta 10kg,Atta,46,620.00,"28,520.00",Jan_2023
04-01-2023,Shah General Store,Kirana,Nashik,Maharashtra,NexaCrunch Namkeen 150g,Snacks,13,35.00,455.00,Jan_2023
23-01-2023,Khare Kirana,Kirana,Nagpur,Maharashtra,NexaCrunch Mixture 200g,Snacks,13,80.00,"1,040.00",Jan_2023
27-01-2023,Patil General Store,Kirana,Nashik,Maharashtra,NexaGold Red Chilli Powder 200g,Spices,41,60.00,"2,460.00",Jan_2023
22-01-2023,Jadhav Store,Kirana,Nashik,Maharashtra,NexaCare Shampoo 200ml,Personal Care,30,40.00,"1,200.00",Jan_2023
17-01-2023,Big Bazaar Vadodara,Supermarket,Surat,Gujarat,NexaCare Shampoo 200ml,Personal Care,1,40.00,40.00,Jan_2023
16-01-2023,Deshpande Store,Kirana,Surat,Gujarat,NexaGold Wheat Atta 10kg,Atta,38,620.00,"23,560.00",Jan_2023
27-01-2023,Patel Kirana,Kirana,Aurangabad,Maharashtra,NexaFresh Mixed Fruit 1L,Beverages,47,192.00,"9,024.00",Jan_2023
11-01-2023,Thakur Traders,Kirana,Nashik,Maharashtra,NexaGold Moong Dal 1kg,Dal,39,130.00,"5,070.00",Jan_2023
25-01-2023,Thakur Traders,Kirana,Ahmedabad,Gujarat,NexaFresh Mixed Fruit 1L,Beverages,45,192.00,"8,640.00",Jan_2023
15-01-2023,Mehta Kirana,Kirana,Kolhapur,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,19,280.00,"5,320.00",Jan_2023
17-01-2023,Mishra Provisions,Kirana,Aurangabad,Maharashtra,NexaGold Moong Dal 1kg,Dal,48,130.00,"6,240.00",Jan_2023
18-01-2023,Mishra Provisions,Kirana,Surat,Gujarat,NexaGold Turmeric Powder 200g,Spices,48,40.00,"1,920.00",Jan_2023
10-01-2023,Reliance Fresh Rajkot,Supermarket,Nagpur,Maharashtra,NexaClean Floor Cleaner 1L,Household,46,90.00,"4,140.00",Jan_2023
17-01-2023,Modi Kirana,Kirana,Aurangabad,Maharashtra,NexaGold Garam Masala 100g,Spices,12,35.00,420.00,Jan_2023
18-01-2023,Pawar General Store,Kirana,Solapur,Maharashtra,NexaCare Soap 100g,Personal Care,23,50.00,"1,150.00",Jan_2023
14-01-2023,Pandey Store,Kirana,Rajkot,Gujarat,NexaFresh Mango Juice 1L,Beverages,46,110.00,"5,060.00",Jan_2023
17-01-2023,Chavan Traders,Kirana,Kolhapur,Maharashtra,NexaCare Soap 100g,Personal Care,1,50.00,50.00,Jan_2023
02-01-2023,Patil General Store,Kirana,Pune,Maharashtra,NexaGold Toor Dal 1kg,Dal,43,130.00,"5,590.00",Jan_2023
22-01-2023,Patel Kirana,Kirana,Kolhapur,Maharashtra,NexaGold Sunflower Oil 1L,Edible Oil,19,120.00,"2,280.00",Jan_2023
07-01-2023,Mishra Provisions,Kirana,Aurangabad,Maharashtra,NexaGold Groundnut Oil 1L,Edible Oil,19,180.00,"3,420.00",Jan_2023
20-01-2023,Jadhav Store,Kirana,Pune,Maharashtra,NexaCare Soap 100g,Personal Care,7,50.00,350.00,Jan_2023
08-01-2023,Rajput Provisions,Kirana,Nagpur,Maharashtra,NexaCare Soap 100g,Personal Care,25,50.00,"1,250.00",Jan_2023
13-01-2023,Patil General Store,Kirana,Kolhapur,Maharashtra,NexaFresh Mixed Fruit 1L,Beverages,25,192.00,"4,800.00",Jan_2023
24-01-2023,Patil General Store,Kirana,Solapur,Maharashtra,NexaCrunch Namkeen 150g,Snacks,1,35.00,35.00,Jan_2023
27-01-2023,Pawar General Store,Kirana,Nagpur,Maharashtra,NexaGold Groundnut Oil 1L,Edible Oil,29,180.00,"5,220.00",Jan_2023
20-01-2023,Rajput Provisions,Kirana,Solapur,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,48,280.00,"13,440.00",Jan_2023
03-01-2023,Patel Kirana,Kirana,Nagpur,Maharashtra,NexaGold Sunflower Oil 1L,Edible Oil,44,120.00,"5,280.00",Jan_2023
02-01-2023,Joshi Traders,Kirana,Aurangabad,Maharashtra,NexaGold Chana Dal 1kg,Dal,25,150.00,"3,750.00",Jan_2023
19-01-2023,Kulkarni Store,Kirana,Kolhapur,Maharashtra,NexaCrunch Namkeen 150g,Snacks,11,35.00,385.00,Jan_2023
02-01-2023,Mishra Provisions,Kirana,Pune,Maharashtra,NexaGold Groundnut Oil 1L,Edible Oil,10,180.00,"1,800.00",Jan_2023
20-01-2023,Pawar General Store,Kirana,Solapur,Maharashtra,NexaGold Moong Dal 1kg,Dal,41,130.00,"5,330.00",Jan_2023
03-01-2023,Rajput Provisions,Kirana,Vadodara,Gujarat,NexaGold Turmeric Powder 200g,Spices,23,40.00,920.00,Jan_2023
03-01-2023,D-Mart Hinjewadi,Supermarket,Surat,Gujarat,NexaGold Red Chilli Powder 200g,Spices,34,60.00,"2,040.00",Jan_2023
03-01-2023,Rajput Provisions,Kirana,Aurangabad,Maharashtra,NexaFresh Mixed Fruit 1L,Beverages,26,192.00,"4,992.00",Jan_2023
11-01-2023,Pandey Store,Kirana,Nagpur,Maharashtra,NexaGold Garam Masala 100g,Spices,22,35.00,770.00,Jan_2023
16-01-2023,Reliance Fresh Rajkot,Supermarket,Kolhapur,Maharashtra,NexaGold Garam Masala 100g,Spices,34,35.00,"1,190.00",Jan_2023
08-01-2023,Star Bazaar Pune,Supermarket,Pune,Maharashtra,NexaCare Soap 100g,Personal Care,29,50.00,"1,450.00",Jan_2023
22-01-2023,Bhosale Provisions,Kirana,Rajkot,Gujarat,NexaClean Floor Cleaner 1L,Household,3,90.00,270.00,Jan_2023
09-01-2023,Joshi Traders,Kirana,Ahmedabad,Gujarat,NexaGold Red Chilli Powder 200g,Spices,25,60.00,"1,500.00",Jan_2023
12-01-2023,D-Mart Ahmedabad SG Highway,Supermarket,Kolhapur,Maharashtra,NexaCare Soap 100g,Personal Care,50,50.00,"2,500.00",Jan_2023
21-01-2023,Patil General Store,Kirana,Surat,Gujarat,NexaFresh Mixed Fruit 1L,Beverages,19,192.00,"3,648.00",Jan_2023
25-01-2023,Joshi Traders,Kirana,Solapur,Maharashtra,NexaGold Sunflower Oil 1L,Edible Oil,11,120.00,"1,320.00",Jan_2023
22-01-2023,D-Mart Kothrud,Supermarket,Surat,Gujarat,NexaCare Soap 100g,Personal Care,14,50.00,700.00,Jan_2023
07-01-2023,Chavan Traders,Kirana,Nagpur,Maharashtra,NexaClean Floor Cleaner 1L,Household,7,90.00,630.00,Jan_2023
22-01-2023,Deshmukh Provisions,Kirana,Ahmedabad,Gujarat,NexaCare Soap 100g,Personal Care,48,50.00,"2,400.00",Jan_2023
03-01-2023,Mehta Kirana,Kirana,Pune,Maharashtra,NexaGold Moong Dal 1kg,Dal,3,130.00,390.00,Jan_2023
03-01-2023,Reliance Fresh Baner,Supermarket,Pune,Maharashtra,NexaGold Multigrain Atta 5kg,Atta,36,350.00,"12,600.00",Jan_2023
15-01-2023,Chavan Traders,Kirana,Nagpur,Maharashtra,NexaCare Shampoo 200ml,Personal Care,25,40.00,"1,000.00",Jan_2023
22-01-2023,Sharma Kirana Store,Kirana,Ahmedabad,Gujarat,NexaClean Floor Cleaner 1L,Household,25,90.00,"2,250.00",Jan_2023
25-01-2023,Reliance Fresh Rajkot,Supermarket,Surat,Gujarat,NexaGold Toor Dal 1kg,Dal,5,130.00,650.00,Jan_2023
17-01-2023,Deshmukh Provisions,Kirana,Pune,Maharashtra,NexaCare Shampoo 200ml,Personal Care,23,40.00,920.00,Jan_2023
03-01-2023,Shinde Traders,Kirana,Kolhapur,Maharashtra,NexaGold Toor Dal 1kg,Dal,39,130.00,"5,070.00",Jan_2023
01-01-2023,Deshpande Store,Kirana,Vadodara,Gujarat,NexaGold Turmeric Powder 200g,Spices,43,40.00,"1,720.00",Jan_2023
13-01-2023,Kulkarni Store,Kirana,Aurangabad,Maharashtra,NexaFresh Mango Juice 1L,Beverages,48,110.00,"5,280.00",Jan_2023
22-01-2023,Kulkarni Store,Kirana,Kolhapur,Maharashtra,NexaCare Soap 100g,Personal Care,20,50.00,"1,000.00",Jan_2023
28-01-2023,Sharma Kirana Store,Kirana,Solapur,Maharashtra,NexaClean Floor Cleaner 1L,Household,36,90.00,"3,240.00",Jan_2023
20-01-2023,D-Mart Aundh,Supermarket,Aurangabad,Maharashtra,NexaCare Soap 100g,Personal Care,37,50.00,"1,850.00",Jan_2023
07-01-2023,Deshmukh Provisions,Kirana,Surat,Gujarat,NexaCrunch Mixture 200g,Snacks,20,80.00,"1,600.00",Jan_2023
05-01-2023,Modi Kirana,Kirana,Nagpur,Maharashtra,NexaGold Garam Masala 100g,Spices,33,35.00,"1,155.00",Jan_2023
04-01-2023,Reliance Fresh Baner,Supermarket,Aurangabad,Maharashtra,NexaGold Chana Dal 1kg,Dal,13,150.00,"1,950.00",Jan_2023
18-01-2023,Gokhale Provisions,Kirana,Rajkot,Gujarat,NexaGold Chana Dal 1kg,Dal,49,150.00,"7,350.00",Jan_2023
04-01-2023,D-Mart Kothrud,Supermarket,Surat,Gujarat,NexaCrunch Chips 100g,Snacks,17,20.00,340.00,Jan_2023
05-01-2023,Mehta Kirana,Kirana,Rajkot,Gujarat,NexaGold Sunflower Oil 1L,Edible Oil,23,120.00,"2,760.00",Jan_2023
07-01-2023,Reliance Fresh Rajkot,Supermarket,Nagpur,Maharashtra,NexaClean Floor Cleaner 1L,Household,5,90.00,450.00,Jan_2023
10-01-2023,Thakur Traders,Kirana,Vadodara,Gujarat,NexaGold Red Chilli Powder 200g,Spices,43,60.00,"2,580.00",Jan_2023
14-01-2023,Desai Provisions,Kirana,Aurangabad,Maharashtra,NexaCare Shampoo 200ml,Personal Care,21,40.00,840.00,Jan_2023
23-01-2023,Khare Kirana,Kirana,Pune,Maharashtra,NexaGold Chana Dal 1kg,Dal,15,150.00,"2,250.00",Jan_2023
22-01-2023,Desai Provisions,Kirana,Ahmedabad,Gujarat,NexaClean Floor Cleaner 1L,Household,9,90.00,810.00,Jan_2023
10-01-2023,Desai Provisions,Kirana,Vadodara,Gujarat,NexaGold Red Chilli Powder 200g,Spices,50,60.00,"3,000.00",Jan_2023
27-01-2023,Reliance Fresh Rajkot,Supermarket,Surat,Gujarat,NexaFresh Mango Juice 1L,Beverages,6,110.00,660.00,Jan_2023
24-01-2023,Shah General Store,Kirana,Aurangabad,Maharashtra,NexaGold Groundnut Oil 1L,Edible Oil,17,180.00,"3,060.00",Jan_2023
28-01-2023,Apte Traders,Kirana,Nashik,Maharashtra,NexaClean Floor Cleaner 1L,Household,2,90.00,180.00,Jan_2023
25-01-2023,Yadav General Store,Kirana,Pune,Maharashtra,NexaFresh Mixed Fruit 1L,Beverages,26,192.00,"4,992.00",Jan_2023
18-01-2023,Rajput Provisions,Kirana,Nagpur,Maharashtra,NexaCare Shampoo 200ml,Personal Care,17,40.00,680.00,Jan_2023
13-01-2023,Kulkarni Store,Kirana,Vadodara,Gujarat,NexaCare Soap 100g,Personal Care,24,50.00,"1,200.00",Jan_2023
15-01-2023,Shinde Traders,Kirana,Rajkot,Gujarat,NexaGold Sunflower Oil 5L,Edible Oil,9,280.00,"2,520.00",Jan_2023
01-01-2023,Star Bazaar Pune,Supermarket,Surat,Gujarat,NexaFresh Mixed Fruit 1L,Beverages,33,192.00,"6,336.00",Jan_2023
05-01-2023,Pawar General Store,Kirana,Rajkot,Gujarat,NexaGold Sunflower Oil 5L,Edible Oil,33,280.00,"9,240.00",Jan_2023
28-01-2023,Reliance Fresh Rajkot,Supermarket,Aurangabad,Maharashtra,NexaCrunch Chips 100g,Snacks,43,20.00,860.00,Jan_2023
25-01-2023,Patil General Store,Kirana,Vadodara,Gujarat,NexaGold Moong Dal 1kg,Dal,15,130.00,"1,950.00",Jan_2023
02-01-2023,Star Bazaar Pune,Supermarket,Nagpur,Maharashtra,NexaFresh Mango Juice 1L,Beverages,15,110.00,"1,650.00",Jan_2023
16-01-2023,Desai Provisions,Kirana,Surat,Gujarat,NexaGold Sunflower Oil 1L,Edible Oil,25,120.00,"3,000.00",Jan_2023
23-01-2023,Star Bazaar Pune,Supermarket,Pune,Maharashtra,NexaCrunch Chips 100g,Snacks,7,20.00,140.00,Jan_2023
18-01-2023,Gaikwad Store,Kirana,Kolhapur,Maharashtra,NexaFresh Mixed Fruit 1L,Beverages,38,192.00,"7,296.00",Jan_2023
19-01-2023,Parmar General Store,Kirana,Aurangabad,Maharashtra,NexaCare Shampoo 200ml,Personal Care,24,40.00,960.00,Jan_2023
17-01-2023,Parmar General Store,Kirana,Nashik,Maharashtra,NexaClean Floor Cleaner 1L,Household,15,90.00,"1,350.00",Jan_2023
26-01-2023,Desai Provisions,Kirana,Solapur,Maharashtra,NexaCrunch Mixture 200g,Snacks,32,80.00,"2,560.00",Jan_2023
06-01-2023,D-Mart Hinjewadi,Supermarket,Rajkot,Gujarat,NexaFresh Mango Juice 1L,Beverages,29,110.00,"3,190.00",Jan_2023
05-01-2023,Gaikwad Store,Kirana,Nashik,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,14,280.00,"3,920.00",Jan_2023
22-01-2023,Mishra Provisions,Kirana,Aurangabad,Maharashtra,NexaGold Chana Dal 1kg,Dal,8,150.00,"1,200.00",Jan_2023
16-01-2023,Sawant Traders,Kirana,Ahmedabad,Gujarat,NexaGold Sunflower Oil 5L,Edible Oil,8,280.00,"2,240.00",Jan_2023
27-01-2023,D-Mart Hinjewadi,Supermarket,Vadodara,Gujarat,NexaFresh Mango Juice 1L,Beverages,42,110.00,"4,620.00",Jan_2023
19-01-2023,D-Mart Hinjewadi,Supermarket,Pune,Maharashtra,NexaCrunch Namkeen 150g,Snacks,37,35.00,"1,295.00",Jan_2023
05-01-2023,Patil General Store,Kirana,Aurangabad,Maharashtra,NexaGold Chana Dal 1kg,Dal,37,150.00,"5,550.00",Jan_2023
13-01-2023,Patel Kirana,Kirana,Aurangabad,Maharashtra,NexaGold Wheat Atta 10kg,Atta,34,620.00,"21,080.00",Jan_2023
24-01-2023,Apte Traders,Kirana,Rajkot,Gujarat,NexaClean Dishwash 500ml,Household,47,85.00,"3,995.00",Jan_2023
28-01-2023,Reliance Fresh Rajkot,Supermarket,Nashik,Maharashtra,NexaGold Turmeric Powder 200g,Spices,31,40.00,"1,240.00",Jan_2023
05-01-2023,More Supermarket Viman Nagar,Supermarket,Aurangabad,Maharashtra,NexaFresh Mango Juice 1L,Beverages,39,110.00,"4,290.00",Jan_2023
06-01-2023,Gupta Store,Kirana,Aurangabad,Maharashtra,NexaCare Shampoo 200ml,Personal Care,17,40.00,680.00,Jan_2023
13-01-2023,Deshmukh Provisions,Kirana,Vadodara,Gujarat,NexaGold Red Chilli Powder 200g,Spices,15,60.00,900.00,Jan_2023
28-01-2023,Reliance Fresh Wakad,Supermarket,Aurangabad,Maharashtra,NexaCrunch Mixture 200g,Snacks,34,80.00,"2,720.00",Jan_2023
06-01-2023,Thakur Traders,Kirana,Ahmedabad,Gujarat,NexaFresh Mixed Fruit 1L,Beverages,7,192.00,"1,344.00",Jan_2023
17-01-2023,Apte Traders,Kirana,Rajkot,Gujarat,NexaFresh Mango Juice 1L,Beverages,35,110.00,"3,850.00",Jan_2023
18-01-2023,Kulkarni Store,Kirana,Nashik,Maharashtra,NexaGold Toor Dal 1kg,Dal,39,130.00,"5,070.00",Jan_2023
23-01-2023,Desai Provisions,Kirana,Ahmedabad,Gujarat,NexaGold Wheat Atta 5kg,Atta,3,400.00,"1,200.00",Jan_2023
13-01-2023,Big Bazaar Vadodara,Supermarket,Ahmedabad,Gujarat,NexaFresh Mixed Fruit 1L,Beverages,50,192.00,"9,600.00",Jan_2023
27-01-2023,Bhat Store,Kirana,Rajkot,Gujarat,NexaGold Garam Masala 100g,Spices,49,35.00,"1,715.00",Jan_2023
25-01-2023,Gaikwad Store,Kirana,Nashik,Maharashtra,NexaCare Shampoo 200ml,Personal Care,31,40.00,"1,240.00",Jan_2023
14-01-2023,Apte Traders,Kirana,Nashik,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,35,280.00,"9,800.00",Jan_2023
17-01-2023,D-Mart Aundh,Supermarket,Nagpur,Maharashtra,NexaGold Groundnut Oil 1L,Edible Oil,37,180.00,"6,660.00",Jan_2023
26-01-2023,Reliance Fresh Wakad,Supermarket,Surat,Gujarat,NexaGold Toor Dal 1kg,Dal,45,130.00,"5,850.00",Jan_2023
21-01-2023,Kulkarni Store,Kirana,Ahmedabad,Gujarat,NexaGold Red Chilli Powder 200g,Spices,28,60.00,"1,680.00",Jan_2023
19-01-2023,Rajput Provisions,Kirana,Kolhapur,Maharashtra,NexaCare Shampoo 200ml,Personal Care,28,40.00,"1,120.00",Jan_2023
15-01-2024,Khare Kirana,Kirana,Kolhapur,Maharashtra,NexaGold Multigrain Atta 5kg,Atta,46,350.00,"16,100.00",Jan_2024
23-01-2024,Deshmukh Provisions,Kirana,Nashik,Maharashtra,NexaGold Groundnut Oil 1L,Edible Oil,33,180.00,"5,940.00",Jan_2024
04-01-2024,Star Bazaar Pune,Supermarket,Vadodara,Gujarat,NexaGold Moong Dal 1kg,Dal,48,130.00,"6,240.00",Jan_2024
24-01-2024,Gupta Store,Kirana,Nashik,Maharashtra,NexaGold Sunflower Oil 1L,Edible Oil,11,120.00,"1,320.00",Jan_2024
23-01-2024,Jadhav Store,Kirana,Surat,Gujarat,NexaCare Soap 100g,Personal Care,27,50.00,"1,350.00",Jan_2024
14-01-2024,Reliance Fresh Rajkot,Supermarket,Kolhapur,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,17,280.00,"4,760.00",Jan_2024
26-01-2024,Joshi Traders,Kirana,Solapur,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,35,280.00,"9,800.00",Jan_2024
11-01-2024,Pawar General Store,Kirana,Ahmedabad,Gujarat,NexaFresh Mixed Fruit 1L,Beverages,13,192.00,"2,496.00",Jan_2024
10-01-2024,Deshpande Store,Kirana,Vadodara,Gujarat,NexaGold Groundnut Oil 1L,Edible Oil,30,180.00,"5,400.00",Jan_2024
15-01-2024,Big Bazaar Vadodara,Supermarket,Vadodara,Gujarat,NexaGold Red Chilli Powder 200g,Spices,12,60.00,720.00,Jan_2024
23-01-2024,Shah General Store,Kirana,Vadodara,Gujarat,NexaGold Groundnut Oil 1L,Edible Oil,8,180.00,"1,440.00",Jan_2024
05-01-2024,Jadhav Store,Kirana,Rajkot,Gujarat,NexaClean Floor Cleaner 1L,Household,5,90.00,450.00,Jan_2024
22-01-2024,Gupta Store,Kirana,Nagpur,Maharashtra,NexaGold Sunflower Oil 5L,Edible Oil,7,280.00,"1,960.00",Jan_2024
06-01-2024,Gaikwad Store,Kirana,Nashik,Maharashtra,NexaGold Moong Dal 1kg,Dal,49,130.00,"6,370.00",Jan_2024
15-01-2024,Reliance Fresh Rajkot,Supermarket,Vadodara,Gujarat,NexaGold Sunflower Oil 5L,Edible Oil,29,280.00,"8,120.00",Jan_2024
11-01-2024,Gaikwad Store,Kirana,Kolhapur,Maharashtra,NexaGold Wheat Atta 5kg,Atta,45,400.00,"18,000.00",Jan_2024
13-01-2024,Deshmukh Provisions,Kirana,Surat,Gujarat,NexaCare Soap 100g,Personal Care,14,50.00,700.00,Jan_2024
25-01-2024,Star Bazaar Pune,Supermarket,Nagpur,Maharashtra,NexaGold Groundnut Oil 1L,Edible Oil,37,180.00,"6,660.00",Jan_2024
15-01-2024,D-Mart Ahmedabad SG Highway,Supermarket,Ahmedabad,Gujarat,NexaGold Wheat Atta 10kg,Atta,30,620.00,"18,600.00",Jan_2024
10-01-2024,Sawant Traders,Kirana,Solapur,Maharashtra,NexaGold Red Chilli Powder 200g,Spices,33,60.00,"1,980.00",Jan_2024
26-01-2024,Deshmukh Provisions,Kirana,Pune,Maharashtra,NexaGold Wheat Atta 10kg,Atta,1,620.00,620.00,Jan_2024
17-01-2024,Mishra Provisions,Kirana,Rajkot,Gujarat,NexaClean Dishwash 500ml,Household,34,85.00,"2,890.00",Jan_2024
22-01-2024,Sharma Kirana Store,Kirana,Vadodara,Gujarat,NexaGold Red Chilli Powder 200g,Spices,5,60.00,300.00,Jan_2024
